Nome;Descrizione;Tipo;Latitudine;Longitudine
Palazzo dei Rizzo;l palazzo dei Rizzo, di impronta cinquecentesca, caratterizzato da una torre cilindrica, con probabile funzione difensiva (una targa sulla fronte delledificio ricorda la famiglia).;torri;40.212195217609406;15.051576644182203
Castello Moscati;All'antico fortilizio resta annessa ancora la masseria. Ha subito un vistoso intervento nel 1904 insieme alla torre gentilizia, allo scalone principale e alla galleria a disimpegno delle stanze al primo piano. Accoglie un imponente archivio-biblioteca, un fondo libraio di oltre 10 mila volumi, specializzato nel settore storico e del meridionalismo.;torri;40.66007852554322;14.89958390593529
Castello De Caro di Acquavena;Ancora esistente ed abitato su di unaltura in Acquavena si erge il  castello De Caro.Fondato nel 1600 come residenza estiva di campagna  rimasto tale fino agli inizi del XX sec.,in quanto il resto dellanno veniva ad essere trascorso in quel di Moliterno dove la famiglia deteneva i maggiori interessi. Il castello  posto su di un poggio da dove la visione del paese  completa,si pu ammirare il golfo di Policastro, limponenza del monte Bulgheria e le colline circostanti. Il tutto costituisce un vero spettacolo naturale. Per quanto riguarda la struttura del castello,le testimonianze mappali riportano due torri una posta ad est e laltra ad ovest,solo questultima per  ancora esistente e ospita la cappella della famiglia. Il castello si apre con un atrio centrale che divide lala abitata ad ovest da quella fatiscente ad est che erano simmetriche come struttura e al piano superiore anche nell'utilizzo,ossia come zona notte e angolo di ritrovo.  Lala est a suo tempo veniva utilizzata a pianterreno come ogliaio e come stalla, lala ovest per la cucina e per la dispensa.;torri;40.11025249958039;15.43112799525261
Torre di San Francesco;Torre di San Francesco sorge su un'alta sporgenza a picco sul mare, poco pi a sud del Castello, accanto al convento francescano del 1230. La Torre, di forma quadrangolare, risultava in posizione strategica, comunicando col Castello, con la Torre di San Marco, con la Torre di Trentova e quella di Punta Tresino.;torri;40.3428119;14.9744935
Torre di Laco piccolo o Aversana;La torre di Laco Piccolo  oggi scomparsa, ed era la terza torre verso sud voluta dal Governatore del Principato Citra nel 1563. Lo studio del professor Valdo D'Arienzo, sulle torri costiere tra Salerno e Agropoli, ha permesso di localizzare tale costruzione nella zona di Lido Lago.;torri;40.6092539;14.9821443
Torre sul Tusciano;"Sul litorale di Battipaglia, adiacente alla localit ""Picciola"", sorge una massiccia torre a base circolare che, dal rifacimento della parte superiore, si evince sia stata adibita ad abitazione. Questa torre  citata in numerosi documenti, conservati all'archivio diocesano di Salerno, in cui  menzionato l'anno di costruzione, il 1563. Il vicer di Napoli, viste le frequenti incursioni saracene delle coste, dal 1534 al 1552, ordin la costruzione di posti di avvistamento che potessero dare in tempo l'allarme e permettere alla popolazione di rifugiarsi sulle colline. Queste torri si ergevano a breve distanza tra loro cosicch i custodi, avvistando navi nemiche, potessero unitamente agire per preservare la tranquillit del territorio, comunicando con segnali di fumo di giorno e con il fuoco durante la notte.  Cessato il pericolo dei pirati, la torre serv quale dimora del fante sanitario di Eboli, il quale nel 1859 ancora ivi risiedeva. Anche oggi la torre  abitata e reca, posta lungo le sue mura, una lapide del XV sec. che f riferimento all'assegnazione di terreni ad un tal ""Longo"" per meriti militari. La lapide, rinvenuta nei terreni circostanti,  stata qui murata dagli attuali proprietari della torre.";torri;40.57883985;14.886418350466418
Torri di Castel San Lorenzo;La presenza di 3 Torri, attorno alle quali si costituisce il centro del paese, fa ipotizzare la presenza di un Castello in epoche precedenti.;torri;40.418308;15.227157
Torre Angoina;Incerta la sua data di costruzione anche se l'ipotesi pi autorevole la vuole edificata dai Francesi tra il 1268 e il 1284. Questo edificio  legato ad uno dei pi noti avvenimenti del nostro passato, i Vespri siciliani, che fecero di questo paese la punta pi avanzata della penisola nella sanguinosa insurrezione. In quel periodo Castelcivita era chiamata Civita Pantuliano. Scoppiata nel 1282, la rivolta siciliana si allarg sul continente ed i Siculi-Aragonesi inviarono contro gli Angioini di Napoli dei guerrieri detti Almugveri. Questi assediarono il paese e ne fecero un covo fortificatissimo che, data la sua posizione orografica, era quasi inespugnabile. Per tale motivo costituiva un ostacolo per gli Angioini che dovevano accorrere in aiuto dei Francesi in Sicilia. L'inevitabile scontro si tramut in un assedio che solo dopo tre anni Carlo Martello risolse a favore degli alleati napoletani. La Torre, da tempo irresistibile richiamo turistico, si sviluppa su pianta circolare con diametro di circa quindici metri. Un primo vano, contenuto nella scarpata, diventava all'occasione prigione o deposito mentre in un secondo vano (praticamente il primo piano) si svolgeva la vita del feudatario. Al di sopra di questo sono presenti altri due vani il cui accesso era presumibilmente consentito con scale di legno o funi.;torri;40.49532115459442;15.2336785197258
Torre della Molpa;La torre della Molpa, o della Marinella,  ubicata alla foce del fiume Lambro in posizione leggermente sopraelevata rispetto al livello del mare. La collocazione della torre aveva lo scopo di impedire ai pirati Saraceni l'approdo, il rifornimento di acqua potabile e lo sfruttamento delle vie fluviali offerte dal Lambro e dal Mingardo per le incursioni nell'entroterra del Cilento. Il problema dei pirati era particolarmente sentito in quegli anni, dal momento che essi furono responsabili di numerose drammatiche scorribande in territorio campano (dopo l'incursione del 1464 che distrusse la stessa Molpa, memorabili furono quella del 1532 ad opera di Ariadeno Barbarossa e del 1552 ad opera dei corsari di Dragut). Gi nel 1546 Pirro Antonio Licterio, ufficiale della Regia Camera della Sommaria, aveva sostenuto l'importanza della costruzione nel territorio di Pisciotta e della Molpa di torri difensive, che avrebbero garantito una maggiore sicurezza del territorio dagli assalti dei Saraceni e consentito la rinascita dell'antico abitato. Occorrendo al de Leyna i denari per le spese di fabbrica, guardia ed armamento, egli chiese al vicer spagnolo di esigere un contributo nelle spese sia da parte delle universit e terre vicine, sia da parte dei mercanti che si recavano alla fiera di Salerno (conosciuta come fiera di San Matteo). Inoltre il de Leyna chiese la concessione dei diritti di ancoraggio, falangaggio ed alboraggio da parte di tutte le navi approdanti, ossia il pagamento di una somma di denaro per le navi ancorate in porto (diritto di ancoraggio), il pagamento per l'attracco delle barche al palo piantato sulla riva (diritto di falangaggio) ed il pagamento in proporzione alle vele per l'ingresso dei velieri in porto (diritto di alboraggio).La richiesta del de Leyna non ebbe esito e nel 1578 il feudo di Molpa e Palinuro, con la terra di Pisciotta, fu venduto per 30.000 ducati a don Camillo Pignatelli, vicer di Sicilia.Nel 1583 la propriet fu venduta dai Pignatelli ad Ettore Maderno di Monteleone, che a sua volta nel 1602 la vendette ad Aurelia della Marra, moglie di Cesare Pappacoda. La famiglia dei Pappacoda terr il feudo di Pisciotta, Molpa e Palinuro, divenuto frattanto marchesato, fino al 1806.Per la mancanza di investimenti, la torre della Molpa, edificata solo parzialmente, fu abbandonata ed oggi rimangono pochi resti informi della parte basamentale, chiaramente a pianta quadrata. La citt di Molpa non  mai pi stata rifondata.;torri;40.02986133098602;15.298979580402376
Torre di Conca;La torre di Conca  stata eretta nel XVI secolo a guardia e difesa contro le incursioni dei pirati e usata fino a non molto tempo fa come cimitero dagli abitanti di Conca dei Marini.;torri;40.61195969581604;14.57214653491974
Torre dell'Arena o Ripe Rosse;Torre di sbarramento a base quadrata e cinque troniere. La torre fu eretta dove sfocia il torrente dell'Arena nel 1592.;torri;40.23200869560242;14.956818222999573
Torre di Ortodonico;"Le origini di Ortodonico ascendono all'epoca longobarda: il primitivo centro abitato si svilupp attorno alla torre costruita per il controllo del corso del Rio Lavis, facile via di risalita dal mare verso il Monte della Stella sulla cui vetta sorgeva la citt fortificata detta Cilento, da cui poi il nome all'odierna subregione geografica. Il documento (una vendita) in cui  citato per la prima volta Ortodonico  dell'anno 1162 e la sua storia ha solo in parte caratteristiche comuni alla maggior parte dei casali del Cilento. Infatti, il feudo rimase sempre nelle mani di feudatari laici, a differenza dei casali circostanti che in gran parte appartenevano alla badia di Cava dei Tirreni: esso sar ""ortus dominici"" (da cui il toponimo Ortodonico), cio propriet personale dei pi potenti signori del Regno, i Sanseverino, che lo tennero fino alla loro caduta nel 1552";torri;40.23103773593903;15.003853440284727
Forte La Carnale;Il Forte La Carnale di Salerno  una torre cavallara edificata sulla costa, nei pressi della foce del fiume Irno. Questa roccaforte faceva parte di un sistema di difesa che fu realizzato a partire dal 1563 allo scopo di difendere la citt dalle incursioni Saracene.;torri;40.67130088806152;14.780127704143526
Torre Petrosa;Il capo roccioso su cui sorge la torre Petrosa divide la costa in due parti: ad ovest troviamo la spiaggia di Villammare e la spiaggia di Santa Maria Li Piani, ad est la spiaggia del Parco Marinella e quella dell'Oliveto.La torre Petrosa  una struttura dalla forma quadrata alla cui custodia era preposto il cosiddetto torriere, e relativo personale ausiliare, costituito dai guardiani, gli armigeri, i rematori. A Villammare fu costruita nel 1595, ed ebbe come primo torriere Carlo Pugliese nel 1598. Cessato il pericolo turco, essa funse da cordone sanitario per scongiurare lepidemia di peste del 1656. Nel secolo successivo, invece, ebbe il ruolo di nascondiglio di armi e di cospiratori cilentani coinvolti nei moti del 1828. Durante la seconda guerra mondiale, serv da appostamento per soldati italiani e tedeschi e tra 1950 e 1960 fu infine acquistata da un privato.;torri;40.073651075363166;15.5942103266716
Torre di Minori;E' collocata al centro della cortina di case che un tempo fronteggiava l'arenile di Minori. Si configurava come una torre inserita nella cinta muraria. La tipologia si presenta con tre ambienti al piano terra e pareti molto spesse a scarpata.;torri;40.6534293293953;14.627070128917694
Torre San Marco;Sorge nella localit di San Marco di Agropoli, nei pressi del fiume Solofrone. I lavori di costruzione iniziano nell'ottobre del 1563 e fa parte del piano di difesa del tratto da Salerno ad Agropoli, voluto dal governatore del Principato Citra. La torre a base circolare  rastremata verso l'alto e presenta un coronamento a troniere, che nei lavori di ammodernamento sono state rifinite con il vertice inferiore a cuneo con due livelli interni. La piazza presenta un ulteriore livello abitabile con copertura a capanna, frutto di recenti lavori.;torri;40.37376880645753;14.999596774578094
Torre di San Marco;"La presenza di torri fortificate sulla costa di Agropoli, come del resto lungo lintera costa tirrenica meridionale,  collegata alla minaccia costituita dalle scorribande dei pirati. A seguito dellordine generale di costruzione di una catena ininterrotta di torri costiere, emanato nel 1564 dal vicer spagnolo don Pedro de Toledo, iniziano a sorgere lungo la costa che da Agropoli giunge a Sapri torri di avvistamento nei punti strategici. A seguito di questordine verr rafforzata la Torre di San Marco, di forma circolare, all'epoca esistente, cui si affiancher la Torre di San Francesco, costruita su unalta sporgenza a picco sul mare, poco pi a sud del promontorio sovrastato dal Castello. La torre S. Marco del XIII sec.  stata rifatta nel XVI sec. ed oggi interamente ristrutturata e adibita ad abitazione; quella costiera di S. Francesco (1567), adibita a civile abitazione nella parte superiore, ben conservata nella struttura antica quella inferiore; torre Tresino edificata nel 1277 nei pressi di punta Tresino.";torri;40.3718129;15.0014717
